"player_name","player_home_region","player_current_region","team_name","account_server","account_name","account_last_active"
"Xerxe","EU","EU","Astralis","EUW","Holy Rabies","2020-01-17 12:30:22"
"Xerxe","EU","EU","Astralis","KR","Stumpy","2017-05-25 14:39:19"
"Xiaobai","CN","CN","Royal Never Give Up","EUW","Goldenrain in ls","2021-05-22 22:39:47"
"Xiaobai","CN","CN","Royal Never Give Up","KR","2639440961914080","2022-01-12 05:09:03"
"Xiaobai","CN","CN","Royal Never Give Up","KR","95130223del","2021-01-19 08:51:40"
"Xiaobai","CN","CN","Royal Never Give Up","NA","take0fftake0ff","2022-10-08 22:08:22"
"xiaohao","CN","CN","Anyone's Legend","KR","xiaoohao","2022-04-19 07:40:20"
"Xiaohu","CN","CN","Royal Never Give Up","EUW","lucky iceland","2021-10-22 21:44:44"
"Xiaohu","CN","CN","Royal Never Give Up","EUW","XXWCGMLBJHHH","2021-05-22 20:59:07"
"Xiaohu","CN","CN","Royal Never Give Up","EUW","RNG1etme","2019-11-04 00:00:00"
"Xiaohu","CN","CN","Royal Never Give Up","KR","asdfasdfasdjkl","2022-09-22 15:28:44"
"Xiaohu","CN","CN","Royal Never Give Up","KR","2639440332080384","2022-01-12 05:38:15"
"Xiaohu","CN","CN","Royal Never Give Up","KR","95200224del","2021-01-18 18:26:19"
"Xiaohu","CN","CN","Royal Never Give Up","KR","znhy","2020-12-08 08:27:07"
"Xiaohu","CN","CN","Royal Never Give Up","KR","heihu along","2020-01-07 05:17:45"
"Xiaohu","CN","CN","Royal Never Give Up","KR","rzdbysloxo","2019-01-25 06:28:26"
"Xiaohu","CN","CN","Royal Never Give Up","KR","ybczzl","2018-10-19 11:28:53"
"Xiaohu","CN","CN","Royal Never Give Up","KR","biubiupiu","2017-10-01 01:47:06"
"Xiaohu","CN","CN","Royal Never Give Up","NA","Moch1Moch1","2022-10-20 01:50:34"
"xiaolaohu","CN","CN","FunPlus Phoenix","EUW","Thel1ttletiger","2021-10-10 15:12:00"
"xiaolaohu","CN","CN","FunPlus Phoenix","KR","?????","2022-11-02 13:08:33"
"Xiaopeng","CN","CN","Top Esports","KR","meiyoudalong","2022-10-01 17:43:36"
"Xiaopeng","CN","CN","Top Esports","KR","JUG242SH","2022-05-24 17:47:00"
"Xiaopeng","CN","CN","Top Esports","KR","Xiaopeng","2021-03-02 18:48:14"
"Xiaopeng","CN","CN","Top Esports","KR","95260219del","2020-12-12 13:38:31"
"Xiaopeng","CN","CN","Top Esports","KR","jug242","2020-12-08 13:04:34"
"Xiaopeng","CN","CN","Top Esports","KR","49570519del","2019-11-04 00:00:00"
"Xiaoxiang","CN","CN","ThunderTalk Gaming","KR","FLAGGED 63442194","2022-09-05 23:58:52"
"Xiaoxiang","CN","CN","ThunderTalk Gaming","KR","Jasper Daddy","2022-05-25 18:08:16"
"Xiaoxiang","CN","CN","ThunderTalk Gaming","KR","2639435494614464","2022-01-12 11:43:53"
"Xiaoxiang","CN","CN","ThunderTalk Gaming","KR","Sad guy","2021-03-11 19:51:47"
"Xiaoxiang","CN","CN","ThunderTalk Gaming","KR","95370216del","2021-01-18 18:09:03"
"Xico","EU","EU","KOI","EUW","Knightchovyfaker","2022-11-02 23:05:52"
"Xing","CN","CN","Team World Elite","KR","X1ng","2022-10-26 16:18:56"
"xiye","CN","CN","Team World Elite","KR","2639437076539296","2022-01-11 12:58:01"
"xiye","CN","CN","Team World Elite","KR","95240221del","2021-01-19 08:13:02"
"xiye","CN","CN","Team World Elite","KR","89621712del","2020-12-07 16:00:49"
"xiye","CN","CN","Team World Elite","KR","Kusuri","2017-09-13 06:26:08"
"XLB","CN","CN","Victory Five","KR","Utopiax","2022-11-02 23:04:34"
"XLB","CN","CN","Victory Five","KR","2639440437667808","2022-01-12 08:25:08"
"XLB","CN","CN","Victory Five","KR","95360223del","2021-01-19 08:07:50"
"XLB","CN","CN","Victory Five","KR","need time xxx","2020-01-06 13:14:33"
"xMatty","EU","EU","Team BDS","EUW","BDS xMatty","2022-09-28 21:41:57"
"xMatty","EU","EU","Team BDS","EUW","UKesportsAthlete","2022-08-28 12:53:22"
"xMatty","EU","EU","Team BDS","EUW","7bts","2022-07-24 04:50:37"
"xMatty","EU","EU","Team BDS","EUW","xMatty","2021-12-20 05:23:18"
"xMatty","EU","EU","Team BDS","KR","2966567425156288","2022-05-19 19:18:40"
"XuHao","VT","VT","CERBERUS Esports","KR","Law1","2021-03-30 11:36:27"
"XUN","CN","CN","Invictus Gaming","KR","qifengle1","2022-11-02 17:42:09"
"XUN","CN","CN","Invictus Gaming","KR","6784878","2022-06-17 17:09:16"
"XUN","CN","CN","Invictus Gaming","KR","2639432731706400","2022-01-11 16:27:13"
"XUN","CN","CN","Invictus Gaming","KR","fengjianjian","2021-03-07 23:44:45"
"Yagao","CN","CN","JD Gaming","KR","lnferno","2022-09-25 15:42:57"
"Yagao","CN","CN","JD Gaming","KR","inferno","2022-05-05 00:45:37"
"Yagao","CN","CN","JD Gaming","KR","2639436654839072","2022-01-12 12:23:08"
"Yagao","CN","CN","JD Gaming","KR","yagao","2021-06-03 06:58:37"
"Yagao","CN","CN","JD Gaming","KR","95300219del","2021-01-19 05:36:19"
"Yagao","CN","CN","JD Gaming","KR","??? ??","2020-11-17 12:50:24"
"Yagao","CN","CN","JD Gaming","KR","????","2020-01-09 10:32:02"
"Yagao","CN","CN","JD Gaming","NA","jusaka2","2022-10-29 04:43:52"
"Yaharong","KR","JP","DetonatioN FocusMe","KR","????","2022-11-02 10:54:52"
"Yaharong","KR","JP","DetonatioN FocusMe","KR","??2","2022-09-13 11:40:26"
"Yaharong","KR","JP","DetonatioN FocusMe","KR","XXXTENTACION","2022-01-06 06:43:31"
"Yaharong","KR","JP","DetonatioN FocusMe","NA","yaharoooooooong","2022-10-03 17:00:47"
"YamatoCannon","EU","EU","Fnatic","EUW","2021Worlds0048","2021-10-22 15:28:20"
"YamatoCannon","EU","EU","Fnatic","NA","FNC Cañón","2022-09-27 17:01:24"
"Yampi","BR","BR","Vorax Liberty","BR","VRX Yampi","2021-01-14 05:04:22"
"Yampi","BR","BR","Vorax Liberty","EUW","yamp1","2021-10-31 22:11:29"
"Yoshi","JP","JP","Crest Gaming Act","KR","95121764del","2020-09-29 14:02:42"
"Yoshino","VT","VT","Team Flash","EUW","GAM Yoshinoo","2019-11-04 00:00:00"
"Yoshino","VT","VT","Team Flash","KR","Zeros1","2020-01-08 04:57:01"
"Yoshino","VT","VT","Team Flash","KR","Soi Kien","2019-10-01 06:22:00"
"YoungJae","KR","KR","Gen.G","EUW","9 19 Night","2021-10-30 20:54:36"
"YoungJae","KR","KR","Gen.G","KR","?? ??","2022-11-02 21:18:48"
"YoungJae","KR","KR","Gen.G","KR","??? ??","2022-09-29 12:57:47"
"Yuekai","CN","CN","Invictus Gaming","EUW","Gréen Moon","2021-10-24 10:32:08"
"Yuekai","CN","CN","Invictus Gaming","KR","Airport In 1030","2022-11-02 15:10:19"
"Yuekai","CN","CN","Invictus Gaming","KR","89470898del","2020-12-08 05:56:02"
"Yuekai","CN","CN","Invictus Gaming","KR","RYLLele","2020-05-31 15:35:36"
"Yutapon","JP","JP","DetonatioN FocusMe","EUW","CLG Chauster","2021-10-10 14:53:34"
"Yutapon","JP","JP","DetonatioN FocusMe","EUW","2021Worlds0100","2021-09-27 21:55:24"
"Yutapon","JP","JP","DetonatioN FocusMe","EUW","exec cosmoflips","2021-05-13 01:49:43"
"Yutapon","JP","JP","DetonatioN FocusMe","EUW","4g1v3ngr3","2019-11-04 00:00:00"
"Yutapon","JP","JP","DetonatioN FocusMe","JP","ytzz","2022-10-18 05:10:31"
"Yutapon","JP","JP","DetonatioN FocusMe","KR","????????","2022-09-23 13:49:55"
"Yutapon","JP","JP","DetonatioN FocusMe","KR","R3membrance","2022-05-03 08:34:13"
"Yutapon","JP","JP","DetonatioN FocusMe","KR","81940296del","2022-01-12 08:01:07"
"Yutapon","JP","JP","DetonatioN FocusMe","KR","QQ5361451","2019-01-10 03:54:32"
"Yutapon","JP","JP","DetonatioN FocusMe","KR","QQ5361451","2018-10-07 03:05:33"
"Yutapon","JP","JP","DetonatioN FocusMe","NA","GhostCityTokyo","2022-09-26 16:52:12"
"yzn","TR","TR","Galakticos","EUW","yüzenköfte","2022-11-02 23:52:14"
"yzn","TR","TR","Galakticos","EUW","indoor fish","2022-10-27 16:40:43"
"yzn","TR","TR","Galakticos","EUW","asdcxc","2022-09-29 21:26:21"
"yzn","TR","TR","Galakticos","EUW","manjushage","2022-06-10 19:25:29"
"Zantins","BR","BR","KaBuM! e-Sports","KR","Zapdos1","2018-10-02 23:09:20"
"Zantins","BR","BR","KaBuM! e-Sports","KR","Garrincha7","2018-09-24 07:23:48"
"Zantins","BR","BR","KaBuM! e-Sports","KR","MC Don Juan","2018-09-17 02:42:13"
"Zdz","CN","CN","Anyone's Legend","KR","ni lai wo si","2022-11-02 08:22:04"
"Zeka","KR","KR","DRX","KR","???????","2022-09-22 17:28:00"
"Zeka","KR","KR","DRX","KR","DRX ZEKA","2022-08-17 06:42:17"
"Zeka","KR","KR","DRX","KR","95190213del","2020-12-18 19:23:32"
"Zelt","LLA","LLA","Estral Esports","NA","Anlvia Guy","2021-12-14 05:07:42"
"Zergsting","TR","TR","Galatasaray Esports","EUW","Zergsting","2022-08-26 16:39:37"
"Zeus","KR","KR","T1","KR","T1 Zeus","2022-09-25 18:23:13"
"Zeus","KR","KR","T1","KR","? ?","2022-08-01 16:43:19"
"Zeus","KR","KR","T1","KR","7eus","2022-06-26 14:42:37"
"Zeus","KR","KR","T1","KR","2633831199426496","2021-12-16 18:02:15"
"Zeus","KR","KR","T1","NA","T1 Haaland","2022-11-03 00:12:48"
"Zeus","KR","KR","T1","NA","God Thunder Zeus","2022-09-30 09:39:06"
"Zeyzal","NA","NA","Cloud9","EUW","SKTG2Svenskeren","2019-11-04 00:00:00"
"Zeyzal","NA","NA","Cloud9","EUW","RNGSvenskeren","2019-09-12 22:06:32"
"Zeyzal","NA","NA","Cloud9","EUW","udbVEgs9uG5NTWe3","2019-09-11 03:47:03"
"Zeyzal","NA","NA","Cloud9","KR","wcngc1807","2018-10-27 23:36:22"
"Zeyzal","NA","NA","Cloud9","KR","?? ???","2018-04-29 05:04:32"
"Zeyzal","NA","NA","Cloud9","NA","zeyzal7","2022-11-02 20:39:56"
"Zeyzal","NA","NA","Cloud9","NA","Cosboat","2022-10-26 04:27:26"
"Zhuo","CN","CN","Top Esports","KR","COCG","2022-11-02 08:13:23"
"Zhuo","CN","CN","Top Esports","KR","2639443884148032","2022-01-11 19:16:59"
"Zhuo","CN","CN","Top Esports","KR","hao yun bao bei","2021-11-06 06:25:32"
"Zin","VT","VT","GAM Esports","EUW","Bengali Tiger","2019-11-04 00:00:00"
"Zin","VT","VT","GAM Esports","KR","everythingg","2020-01-08 15:50:53"
"Zin","VT","VT","GAM Esports","KR","Bengali Tiger","2019-10-01 06:22:00"
"Zin","VT","VT","GAM Esports","KR","Bengali Tiger","2019-09-29 00:35:05"
"Zin","VT","VT","GAM Esports","KR","Bengali Tiger","2019-09-23 07:44:02"
"Zirigui","BR","BR","Rensga Esports","BR","rtbf215323957","2019-11-04 00:00:00"
"Zirigui","BR","BR","Rensga Esports","BR","juninsalame","2019-01-26 13:43:09"
"Zoom","CN","CN","Ultra Prime","KR","Zooorn","2022-10-07 18:37:22"
"Zoom","CN","CN","Ultra Prime","KR","2639436549563680","2022-01-11 19:28:09"
"Zoom","CN","CN","Ultra Prime","KR","95390215del","2021-01-19 05:22:58"
"Zoom","CN","CN","Ultra Prime","KR","no sad","2020-10-09 16:15:26"
"Zoom","CN","CN","Ultra Prime","KR","Juli Baker","2020-01-09 04:21:45"
"zs","CN","CN","Ultra Prime","KR","2639434010469504","2022-01-12 06:01:44"
"zs","CN","CN","Ultra Prime","KR","??? ??","2020-12-05 14:59:10"
"Zven","EU","NA","Cloud9","BR","G2 Gimozzi","2017-05-26 00:11:49"
"Zven","EU","NA","Cloud9","EUW","supp is weak XD","2022-04-12 13:44:56"
"Zven","EU","NA","Cloud9","EUW","C9 ZVENNN","2021-11-16 00:49:53"
"Zven","EU","NA","Cloud9","EUW","C9 ZVEN","2021-05-18 12:05:19"
"Zven","EU","NA","Cloud9","EUW","HOYXLUVF","2021-04-29 19:40:26"
"Zven","EU","NA","Cloud9","EUW","C9 Zvenn","2020-12-30 19:20:11"
"Zven","EU","NA","Cloud9","EUW","G2 ZveniLLaN","2019-02-16 22:47:38"
"Zven","EU","NA","Cloud9","EUW","IlIlIlIlllIlIlII","2018-01-01 16:20:06"
"Zven","EU","NA","Cloud9","KR","2825124179027072","2021-12-22 12:14:46"
"Zven","EU","NA","Cloud9","KR","C9 Zven","2020-01-16 14:41:43"
"Zven","EU","NA","Cloud9","KR","otgt16","2017-09-30 09:22:58"
"Zven","EU","NA","Cloud9","NA","C9 Zven","2022-03-28 23:17:05"
"Zven","EU","NA","Cloud9","NA","C9 ZVENNN","2021-07-26 02:51:16"
"Zzk","KR","TR","Galakticos","KR","jljljk","2022-11-02 19:52:11"
"Zzk","KR","TR","Galakticos","KR","ziziqu","2022-11-02 19:08:06"
